S.No,Hour,Car No.,Team,Drivers,Car,Category,Tyres  ,Laps,Total Time,Pitstops,Best Lap Number,Best LapTime,Best Lap Kph,Status
155,3,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,37,03:10:03,4,10,03:39.9,223.1,Running 
156,3,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,37,03:10:10,5,11,03:39.0,224,Running 
157,3,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,37,03:10:13,5,13,03:39.4,223.6,Running 
158,3,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,37,03:13:58,3,8,03:52.1,211.3,Running 
159,3,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,36,03:06:36,3,10,03:54.9,208.9,Running 
160,3,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,36,03:07:21,3,11,03:51.4,211.9,Running 
161,3,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,36,03:08:57,4,16,03:53.1,210.5,Running 
162,3,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,36,03:08:59,4,14,03:55.0,208.7,Running 
163,3,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,36,03:10:06,4,29,03:52.8,210.7,Running 
164,3,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,36,03:10:08,4,10,03:54.9,208.9,Running 
165,3,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,36,03:10:11,4,8,03:53.1,210.5,Running 
166,3,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,36,03:10:16,3,8,03:52.5,211,Running 
167,3,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,36,03:11:45,3,8,03:52.2,211.2,Running 
168,3,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,35,02:56:20,4,10,03:52.2,211.2,Running 
169,3,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,35,03:00:16,3,8,03:52.1,211.3,Running 
170,3,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,35,03:07:08,4,9,03:55.1,208.6,Running 
171,3,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,35,03:08:57,4,26,03:55.4,208.3,Running 
172,3,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,35,03:10:01,4,11,03:54.7,209,Running 
173,3,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,34,02:43:29,4,11,03:37.8,225.2,Running 
174,3,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,34,02:56:40,4,31,03:42.4,220.6,Running 
175,3,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,34,03:07:11,4,8,03:51.3,212.1,Running 
176,3,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,34,03:10:16,5,12,03:32.9,230.4,Running 
177,3,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,02:46:33,3,8,03:52.5,211,Running 
178,3,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,32,02:44:05,4,10,04:00.3,204.1,Running 
179,3,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,31,02:33:01,4,13,03:38.4,224.6,Running 
180,3,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:55,2,8,03:51.4,212,Running 
181,3,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:57,2,10,03:58.7,205.5,Running 
182,3,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,23,03:14:03,3,12,03:31.7,231.7,Running 
183,3,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,01:45:27,2,17,03:56.2,207.7,Running 
184,3,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,01:45:28,2,11,03:54.8,208.9,Running 
185,3,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,01:34:25,3,10,03:39.1,223.9,Running 
186,3,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,01:27:23,2,13,03:44.2,218.8,Running 
187,4,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÜLLER,Peugeot 9X8,HYPERCAR,M,47,04:04:45,4,10,03:29.7,234,Running 
188,4,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,47,04:05:10,4,9,03:30.0,233.6,Running 
189,4,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,47,04:05:13,4,12,03:30.0,233.6,Running 
190,4,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,47,04:05:17,4,10,03:29.7,234,Running 
191,4,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,47,04:05:18,3,12,03:29.9,233.7,Running 
192,4,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,47,04:05:28,6,10,03:29.5,234.2,Running 
193,4,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,47,04:05:29,4,10,03:30.2,233.4,Running 
194,4,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,47,04:05:32,5,31,03:29.0,234.7,Running 
195,4,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,47,04:05:33,5,12,03:29.1,234.6,Running 
196,4,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,47,04:06:34,4,9,03:30.1,233.5,Running 
197,4,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,47,04:06:37,4,11,03:30.6,233,Running 
198,4,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,47,04:06:38,4,12,03:28.3,235.5,Running 
199,4,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,46,04:06:30,4,29,03:30.1,233.5,Running 
200,4,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,45,04:04:27,4,10,03:38.1,225,Running 
201,4,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,45,04:04:29,5,10,03:37.4,225.6,Running 
202,4,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,45,04:04:30,4,10,03:37.7,225.3,Running 
203,4,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,45,04:04:33,6,11,03:39.0,223.9,Running 
204,4,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,45,04:04:35,4,11,03:36.4,226.7,Running 
205,4,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,45,04:04:37,4,11,03:37.3,225.7,Running 
206,4,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,45,04:04:38,5,11,03:37.7,225.3,Running 
207,4,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,45,04:04:40,5,10,03:38.1,225,Running 
208,4,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,45,04:04:41,5,10,03:37.8,225.2,Running 
209,4,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÖRR,Oreca 07 - Gibson,LMP2,G,45,04:04:42,4,11,03:37.1,225.9,Running 
210,4,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,45,04:04:44,4,10,03:37.3,225.7,Running 
211,4,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,45,04:04:50,5,29,03:40.1,222.9,Running 
212,4,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,45,04:04:52,4,9,03:37.6,225.4,Running 
213,4,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,45,04:04:55,4,9,03:38.0,225,Running 
214,4,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,45,04:04:57,7,13,03:38.7,224.3,Running 
215,4,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,45,04:05:00,5,13,03:43.1,219.9,Running 
216,4,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR ,M,45,04:05:02,5,10,03:30.1,233.5,Running 
217,4,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,44,04:04:30,4,10,03:39.9,223.1,Running 
218,4,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,44,04:04:34,5,11,03:39.0,224,Running 
219,4,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,44,04:04:37,5,13,03:39.4,223.6,Running 
220,4,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,44,04:04:46,3,10,03:54.9,208.9,Running 
221,4,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,44,04:04:54,3,11,03:51.4,211.9,Running 
222,4,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,44,04:05:05,4,16,03:53.1,210.5,Running 
223,4,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,44,04:05:07,4,14,03:55.0,208.7,Running 
224,4,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,44,04:05:27,4,29,03:52.8,210.7,Running 
225,4,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,44,04:05:27,4,8,03:53.1,210.5,Running 
226,4,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,44,04:05:28,4,8,03:52.1,211.3,Running 
227,4,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,44,04:06:30,4,10,03:54.9,208.9,Running 
228,4,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,44,04:06:32,3,8,03:52.2,211.2,Running 
229,4,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,44,04:06:34,4,8,03:52.5,211,Running 
230,4,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,43,04:04:49,4,8,03:52.1,211.3,Running 
231,4,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,43,04:04:51,4,9,03:55.1,208.6,Running 
232,4,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,43,04:05:04,4,26,03:55.4,208.3,Running 
233,4,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,43,04:05:26,4,11,03:54.7,209,Running 
234,4,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,43,04:06:36,5,10,03:52.2,211.2,Running 
235,4,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,42,04:04:53,4,8,03:51.3,212.1,Running 
236,4,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,42,04:06:42,6,12,03:32.9,230.4,Running 
237,4,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,41,04:04:28,4,11,03:37.8,225.2,Running 
238,4,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,40,04:06:32,5,10,04:00.3,204.1,Running 
239,4,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,39,03:46:50,5,31,03:42.4,220.6,Running 
240,4,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,02:46:33,3,8,03:52.5,211,Running 
241,4,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,33,04:05:03,4,13,03:38.4,224.6,Running 
242,4,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,31,04:06:41,3,12,03:31.7,231.7,Running 
243,4,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:55,2,8,03:51.4,212,Running 
244,4,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:57,2,10,03:58.7,205.5,Running 
245,4,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,01:45:27,2,17,03:56.2,207.7,Running 
246,4,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,01:45:28,2,11,03:54.8,208.9,Running 
247,4,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,01:34:25,3,10,03:39.1,223.9,Running 
248,4,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,01:27:23,2,13,03:44.2,218.8,Running 
249,5,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,60,05:04:08,4,12,03:29.9,233.7,Running 
250,5,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,60,05:04:12,5,10,03:29.7,234,Running 
251,5,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,60,05:04:14,5,12,03:30.0,233.6,Running 
252,5,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÜLLER,Peugeot 9X8,HYPERCAR,M,60,05:04:19,6,10,03:29.7,234,Running 
253,5,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,60,05:04:34,6,31,03:29.0,234.7,Running 
254,5,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,60,05:04:57,6,12,03:29.1,234.6,Running 
255,5,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,60,05:05:47,5,56,03:29.9,233.7,Running 
256,5,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,60,05:06:01,6,11,03:30.6,233,Running 
257,5,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,60,05:06:28,6,9,03:30.1,233.5,Running 
258,5,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,60,05:07:18,6,12,03:28.3,235.5,Running 
259,5,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,59,05:07:17,6,9,03:30.0,233.6,Running 
260,5,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,59,05:07:32,6,29,03:30.1,233.5,Running 
261,5,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,58,04:52:47,7,56,03:29.0,234.7,Running 
262,5,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR,M,58,05:04:28,6,10,03:30.1,233.5,Running 
263,5,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,58,05:07:16,5,11,03:36.4,226.7,Running 
264,5,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,58,05:07:22,5,11,03:37.3,225.7,Running 
265,5,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,58,05:07:23,6,10,03:37.7,225.3,Running 
266,5,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,58,05:07:36,8,13,03:38.7,224.3,Running 
267,5,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,58,05:07:37,6,10,03:37.8,225.2,Running 
268,5,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,58,05:07:49,6,54,03:39.0,224,Running 
269,5,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,58,05:07:53,6,13,03:43.1,219.9,Running 
270,5,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,58,05:07:55,6,10,03:38.1,225,Running 
271,5,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,58,05:08:19,6,11,03:37.7,225.3,Running 
272,5,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,58,05:08:21,6,10,03:37.3,225.7,Running 
273,5,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,58,05:08:27,5,9,03:38.0,225,Running 
274,5,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,57,05:02:44,8,11,03:39.0,223.9,Running 
275,5,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÖRR,Oreca 07 - Gibson,LMP2,G,57,05:03:06,6,11,03:37.1,225.9,Running 
276,5,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,57,05:03:18,6,10,03:38.1,225,Running 
277,5,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,57,05:06:17,5,9,03:37.6,225.4,Running 
278,5,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,57,05:06:32,7,10,03:37.4,225.6,Running 
279,5,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,57,05:07:57,6,53,03:39.3,223.6,Running 
280,5,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,57,05:08:01,5,54,03:39.9,223.1,Running 
281,5,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,57,05:08:02,7,11,03:39.0,224,Running 
282,5,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,56,05:07:13,5,8,03:52.1,211.3,Running 
283,5,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,56,05:07:15,5,16,03:53.1,210.5,Running 
284,5,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,56,05:07:18,4,10,03:54.9,208.9,Running 
285,5,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,56,05:07:28,5,14,03:55.0,208.7,Running 
286,5,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,56,05:07:42,5,8,03:53.1,210.5,Running 
287,5,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,56,05:07:50,4,11,03:51.4,211.9,Running 
288,5,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,56,05:08:14,5,8,03:52.5,211,Running 
289,5,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,56,05:08:23,6,29,03:52.8,210.7,Running 
290,5,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,55,05:04:11,4,8,03:52.2,211.2,Running 
291,5,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,55,05:06:27,6,8,03:52.1,211.3,Running 
292,5,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,55,05:07:15,5,26,03:55.4,208.3,Running 
293,5,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,55,05:07:16,5,9,03:55.1,208.6,Running 
294,5,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,55,05:07:24,7,12,03:32.9,230.4,Running 
295,5,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,55,05:08:34,7,10,03:54.9,208.9,Running 
296,5,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,55,05:08:37,6,10,03:52.2,211.2,Running 
297,5,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,54,05:05:41,5,11,03:54.7,209,Running 
298,5,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,54,05:06:36,5,8,03:51.3,212.1,Running 
299,5,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,53,05:06:44,6,11,03:37.8,225.2,Running 
300,5,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,52,05:07:46,6,48,03:56.4,207.5,Running 
301,5,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,45,05:06:45,5,13,03:38.4,224.6,Running 
302,5,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,45,05:06:47,5,31,03:42.4,220.6,Running 
303,5,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,44,05:07:05,4,41,03:31.5,232,Running 
304,5,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,02:46:33,3,8,03:52.5,211,Running 
305,5,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:55,2,8,03:51.4,212,Running 
306,5,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:57,2,10,03:58.7,205.5,Running 
307,5,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,01:45:27,2,17,03:56.2,207.7,Running 
308,5,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,01:45:28,2,11,03:54.8,208.9,Running 
309,5,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,01:34:25,3,10,03:39.1,223.9,Running 
310,5,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,01:27:23,2,13,03:44.2,218.8,Running 
